Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Ghana,GHA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.62561424,17.00808079,17.4397179,22.54836466,23.53478225,25.17925942,44.58817248,52.51487832,58.08776842,56.46574636,63.29253908,65.94633942,71.95098596,91.83994343,97.81759169,82.1783927,62.11702429,30.22638337,43.02665186,52.9959231,59.06064206,61.7788656,60.53352294,,
Ghana,GHA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59614791,5.4701222,4.77714885,8.32434562,9.59223369,20.83872546,22.40244025,25.5469558,28.03565792,30.60202202,40.31735702,48.36867274,41.26768981,42.62643601,27.52356634,27.44006111,24.8789485,32.82320018,30.11186253,43.11295258,55.53292191,51.34003029,45.63646943,,
Ghana,GHA,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.103262402,3.836297153,11.6606789,9.678232615,16.43454054,20.6755713,21.13692179,17.48911904,17.05433981,22.0978067,24.94134169,24.00689716,16.8455472,39.12377262,34.06759065,57.22554533,21.01699227,19.56022082,10.10370365,15.91629338,44.64834115,34.49793622,38.23362383,,
Ghana,GHA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4517746,12.14821911,14.30371571,18.89894867,23.49901009,38.4290123,49.24240494,57.21900177,63.33117676,62.34637833,80.57714844,91.68003845,81.94947815,105.347847,78.46701813,78.21643066,64.86400604,54.10602188,53.37788773,71.14958191,97.37677765,94.40388489,82.32108307,,
Ghana,GHA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.39337921,45.04972076,45.07093811,40.76811981,40.20771027,,29.37966919,21.94282913,24.3553791,21.22263908,20.2881794,,,,16.34233093,17.92763016,14.07833958,16.66832661,16.55405411,19.64566323,13.92189418,11.70379212,8.064399719,,,
Ghana,GHA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.20702362,73.03366852,73.83390808,73.74355316,76.21408081,81.33811951,75.71453857,71.87861633,70.84941101,68.67707825,70.03650665,70.41478103,70.41256104,71.69227555,72.77927372,72.30862664,73.67736488,75.74897445,76.15112522,77.10978163,64.94194153,,78.16629998,,,
Ghana,GHA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.87883759,69.54515076,69.89803314,70.68253326,,,,77.37094879,68.50428772,64.76628113,65.83634949,66.72149058,66.72051696,85.63687656,69.5194517,69.14226134,70.78533277,72.47422773,73.47704148,74.7840691,75.54868316,,76.32485803,,,
Ghana,GHA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.35527802,85.17527008,87.2568512,85.03292847,,,,59.60758972,78.4306488,82.47860718,84.70214844,82.00213778,82.00093502,28.74659847,82.96416738,82.14818213,82.64012952,85.67536643,84.25630761,84.01567324,33.65631174,,83.30559641,,,
Ghana,GHA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.125619888,9.619669914,10.47292995,11.58323002,,,14.21020985,13.42269039,14.85966015,15.97189999,14.94610977,,15.40252018,15.90618038,16.08492088,16.2251091,17.18412971,16.77152061,16.69829941,16.12800026,15.49289036,15.49234962,15.67747021,12.52095032,,
Ghana,GHA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,50.78826141,,45.26161957,41.79946899,39.54003143,39.1186409,38.87636185,38.23947144,38.47243118,39.74837112,41.08525848,39.90309143,41.61933136,42.6986084,41.8302803,,41.08520126,44.49314117,40.32323837,41.16131973,,,,,38.73957062,,,,36.2196312,36.07810974,33.83192825,35.12086868,36.55826187,39.61175919,41.78443146,43.37247849,46.94248962,49.204319,51.32238007,,59.03900909,60.26147111,72.01087952,66.63326108,69.51301042,69.11094579,68.27285282,69.50166385,72.06353755,74.7306319,76.76862844,77.67881812,,
Ghana,GHA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,39630,,31935,26035,22339,23460,25080,23315,24887,33782,38723,25563,26801,27834,27932,,51503,52263,30221,36500,,,,,,,,,22947,14095,14090,14430,19770,18672,21424,31466,69892,67360,50050,,71848,79986,61496,41065,43248,53171,59110,71952,76770,,,,,
Ghana,GHA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,,38.42451,38.89733,39.45352,39.36632,39.26089,38.91197,38.62464,38.99713,38.76598,39.06587,38.4551,38.87249,38.09615,37.94148,38.12101,,40.96418,39.66454,39.56303,39.55093,38.76045,39.05304,,40.41404,41.38659,,,,44.13237,44.47306,45.11831,45.3323,45.54731,44.95206,45.00218,44.78892,45.74333,45.92815,46.04905,,46.40236,46.63036,47.02791,47.69137,48.01834,48.56851,48.82622,49.19336,49.49812,,,,,
Ghana,GHA,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,
Ghana,GHA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2354108,,,,11.34000015,,,7.234905619,,10.54759556,,10.23454721,,,,15.05914927,9.990801838,,
Ghana,GHA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,26.70999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51650377,,,,64.66000366,,,63.48270196,,62.15314175,,58.06150818,,,,59.45381165,64.60356903,,
Ghana,GHA,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,32.47544098,35.18999863,,36.33798981,35.94128036,,,,,,,,,,,,,,,,41.86531067,43.17300034,,,,,,,42.99843979,44.40821075,42.52294159,46.2865715,44.42424011,45.54597092,47.79880905,,,56.49832916,63.71533966,,60.91549581,60.29019254,63.41597546,62.35024882,69.18352146,,68.05160704,72.93891173,74.16454042,,,,,
Ghana,GHA,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653949,533159,630318,567736,577801,,480053,460506,374466,291016,305505,,140461.9939,230166.0378,,184752.926,,,141786.0383,170449.0115,114501.9871,248002.0366,427311,,,
Ghana,GHA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.94816,68.96736,63.06971,66.98685,65.98241,,71.10572,72.3256,77.8326,83.37091,83.88026,,91.85506,,,,,,85.17894,84.40342,86.24524,,,,,
Ghana,GHA,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,33752,35334,38381,41407,45119,48397,48146,47921,50685,51109,51691,56100,64795,65748,66147,65826,62859,66946,72451,67760,69232,71863,67021,71340,,80323,75799,75087,80552,81459,82833,89278,88461,105257,112443,110508,121304,124359,123153,129599,136878,138928,142520,160939,161538,168546,185715,172817,,,
Ghana,GHA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,3.32762,3.72589,,3.34102,2.72884,2.2749,2.31723,2.21842,2.01899,2.27683,2.06299,,,,,,,,,,2.8951,3.07447,,,,,,,4.20254,4.99397,5.21108,6.85616,5.89527,5.70105,5.82949,6.35842,6.52182,6.50953,3.77397,,2.54503,2.76803,2.55166,2.65458,1.97374,,1.80733,1.80744,,,,,,
Ghana,GHA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,,77.08188629,,69.87819672,86.27478027,98.42759705,80.79176331,75.79409027,76.47830963,,,,,,,,,,,,,80.14350891,,,,,,,,,60.74766159,93.20424652,54.85166931,,,,,,75.65834045,,,,,85.0981369,,,86.73455048,80.82894897,,,,91.39331055,,,
Ghana,GHA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,69.78825378,,70.6609726,70.38710022,87.11341095,73.65249634,69.58148956,76.15335846,,,,,,,,,,,,,79.41156006,,,,,,,,,65.17474365,86.76316833,64.74313354,,,,,,76.52127838,,,,87.61395264,88.99768066,,,88.93811798,86.72061157,,,,89.30722046,,,
Ghana,GHA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.34213,19.34823,20.50901,22.12088,18.31625,,22.72306,28.05897,26.44984,25.16309,25.97986,,20.72881,,18.83525,15.71776,16.78871,16.36576,16.50681,15.34949,,,,,,
Ghana,GHA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.18272,63.38914,57.82856,60.23913,59.58134,,64.07479,62.58786,68.07908,73.09721,72.26018,,80.49745,,84.74294,86.82758,89.12396,85.68586,84.63233,83.90292,85.72872,,,,,
Ghana,GHA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,76.57023,75.44475,,71.68918,73.29304,87.61804,86.29531,85.79661,88.66742,86.14084,90.50843,,,,,,,,,,94.17185,90.22788,,,,,,,89.21427,89.41901,84.0501,83.25597,84.24508,83.45154,89.50241,102.21849,105.45119,108.20623,107.6767,,107.20216,108.29383,106.15057,102.35135,107.16632,,101.85673,99.92681,103.34971,,,,,
Ghana,GHA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,59.09114075,56.88420868,57.42346954,56.6308403,57.31653976,61.66553116,63.38288116,64.48323822,66.15606689,67.72113037,69.87091827,71.64045715,70.5960083,67.50424194,68.43196869,64.21118164,65.28054047,64.47862244,67.26918793,65.11501312,72.6733017,73.69174957,72.82808685,73.92877197,72.99299622,73.2914505,76.41011047,,75.29495239,79.94037628,75.41959381,78.84757996,76.30934906,80.22544098,86.70246887,91.23327637,95.99565125,100.8414917,99.07736206,,99.41307831,102.0686982,101.0894561,99.56008658,103.2131382,101.7511075,100.4788967,98.68139069,99.8750322,98.40489527,99.45094366,98.23189532,,
Ghana,GHA,"Primary education, duration (years)",SE.PRM.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
Ghana,GHA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,61.89836121,56.01086044,,45.80683136,47.39168167,50.00183868,52.17937851,53.58518982,53.70145035,54.43682861,57.02260971,,,,,,,,,,57.79222107,63.84925079,,,,,,,62.85720825,66.19007874,62.97718048,64.2098465,65.3348465,64.81999207,70.90631866,68.62541199,74.9477005,81.80651855,83.08119202,,88.01254652,91.32324386,91.34377019,89.66285271,94.26597504,,89.29606054,88.89658959,93.83224994,,,93.41552483,,
Ghana,GHA,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.19288063,25.39241028,23.94121933,22.20429039,21.34803963,11.72661018,22.23064995,24.16679001,30.79085922,25.34139061,22.89085007,26.82941904,26.8290722,35.05198387,39.14158725,41.1606525,45.54771473,47.81778404,47.83291869,54.55384765,58.64879287,63.0948972,60.94741471,,,
Ghana,GHA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,3.274780035,,4.228879929,,,,,23.55117989,24.69749069,29.02783012,20.25844002,17.84947014,,18.20923996,,,29.39246941,33.27355957,32.77371979,35.13055038,,,,,,,,,46.19789124,60.46992111,57.11598969,60.72002029,65.04505157,66.17987061,59.77917099,81.48285675,88.58322144,99.19290924,120.3238068,,112.4257278,113.8090668,115.8394623,116.2118988,122.4076691,120.2512894,118.0583801,115.5529327,117.9281921,117.2078018,,,,
Ghana,GHA,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.840059996,0.828459978,0.823159993,0.834879994,0.812049985,0.80250001,0.803979993,0.799860001,0.810270011,0.818650007,0.827549994,0.821479976,0.820519984,0.820559978,0.801789999,,0.787150025,0.82615,0.834020019,0.84315002,0.855319977,0.871450007,0.882130027,0.888679981,0.898609996,,,,0.923150003,0.931289971,0.941309988,0.941500008,0.946219981,0.940609992,0.959569991,0.981329978,0.982729971,0.98360002,0.983879983,,0.990649998,0.998080015,0.999270022,0.999409974,0.999639988,1.01233995,1.010100007,1.012159944,1.013859987,1.017590046,,,,
Ghana,GHA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79000092,,,,,,,,,,65.29000092,,,,,52.35144248,,56.02000046,,,,72.13999939,,,
Ghana,GHA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.48999786,,,73.05,,,76.92,,,,83.23000336,84.6,,,83.65,76.89811897,,85.25,,,,91.30000305,,,
Ghana,GHA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.04347992,,42.93478394,,54.34782791,,36.21621704,48.10810852,40.79602051,50,51.47058868,51.45631027,51.94174576,54.06698608,54.06698608,54.9763031,54.9763031,54.02843475,50,48.57143021,42.38095093,44.76190567,46.66666794,45.7142868,46.19047546,45.7142868,44.81132126,45.28302002,
Ghana,GHA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2814064,,49,,62.6865654,,61.19403076,61.19403076,57.21154022,55.98086166,59.80861282,58.37320709,58.17307663,59.24170685,60.66350555,61.03286362,60.09389496,62.4413147,65.86538696,64.2857132,59.04761887,62.38095093,60.95238113,59.04761887,55.23809433,55.23809433,56.13207626,54.24528122,
Ghana,GHA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23357825,,-0.439805567,,0.078732707,,0.023213815,0.007860686,-0.126287416,-0.134525463,0.056496635,0.039233431,-0.062382013,-0.042356919,-0.033293352,-0.003144076,0.016669463,0.154123291,0.063402399,0.123091638,0.03323007,0.105520524,0.051087148,0.012740804,-0.082128517,-0.107684419,-0.079547338,-0.099637888,
Ghana,GHA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7446804,,22.34042549,,19.57671928,,25.92592621,30.15075302,29.61165047,36.89320374,31.40096664,28.01932335,29.80769157,31.27962112,33.175354,39.33649445,37.91469193,36.4928894,29.52380943,33.33333206,27.61904716,35.23809433,32.07546997,38.20754623,40.09434128,34.90565872,25,28.90995216,
Ghana,GHA,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.923756443,,,,,,,52.35316167,,,,3.564333122,,,,,,,,
Ghana,GHA,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18839157300,19985430500,22997247400,24029094400,25698490900,36399283500,40419064000,42434185300,42914094600,43408165400,45284564700,52355487000,57854380700,61537281800,60001224100,59714104700,60068513800,59019980300,63214269700
Ghana,GHA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,382397947,390802297.5,357801725.2,339265113.6,375544909,403980424.3,441847448,374434936.7,559098874.5,524844720.5,590425531.9,531355932.2,505142857.1,440488656.2,493732193.7,527593361,386860465.1,252147525.7,268937389.8,466911285.1,751168592.4,983849259.8,828163265.3,861056170.9,878310172.3,987769806.2,1120180616,1114803708,1481401551,1356102461,1569875077,1634698282,1768882205,1890459670,1961386573,1265839510,1340197262,1558548088,1924203128,2195198417,2699619646,4047957780,4839545195,5563675465,4822684020,5800389235,9387168763,11199709020,21423994881,18535040415,15384427346,15548150571,18086769289,20969948945,21262947506,20916190961,22586021518,23262347644,23734523610,23858298497
Ghana,GHA,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235613784,4184114670,4338946769,4282294478,4607767497,5391087951,5496418094,5432438091,5292945200,5486644849,5921136309,6484601380,6753377067,7180287216,7317669518,7913474165,7717064198,7789607785,8097019793
Ghana,GHA,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.717656692,7.404239867,7.225542662,5.276573459,0.84611379,2.30194985,5.955422964,0.900467027,2.057249909,2.733034319,6.213839184,4.875724295,4.655108008,7.283710902,8.45684884,4.160470117,5.868556663,2.817804709
Ghana,GHA,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.801857,1431.840319,1600.545406,1797.929729,2002.312862,1915.9579,1841.276624,1843.647046,2094.52844,2469.82356,2238.028649,2116.014593,2263.435667,2420.966652,2638.967718,2872.578254,3099.944842,3237.807859,
Ghana,GHA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-6300,-9600,-4200,-6900,-4900,-14100,-7600,-3800,-800,-1200,-3100,-11200,15500,17700,-16200,4900,-2200,-11700,-27900,2000,-29500,-41200,30800,-79700,-737700,-1006800,-1820300,-4866100,-6179700,-10771700,-17234100,-20782700,-32349900,-62578100,-59877700,-65348400,-90489400,-290471500,-222371900,-361143100,-500798400,-745417500,-598888800,-1053830000,-1682733700,-2458080000,-2906306100,-3775133900,-5871340100,-4761715100,-7562129400,-7430525000,-9376460800,-12295590400,-11699387100,-16256446600,-12056887700,-7344193300,-3236238000,-6865627100,-13814569400,-11992950600,-4837091300,-7512378000,13539439900
Ghana,GHA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67935794,24.6318722,-12.55079479,26.70100776,40.07964888,12.78606637,2.27306831,-14.41314228,7.932333587,-1.093840528,7.671121959,4.962295505,15.88116348,-8.781272567,5.791351965,1.393738806,-1.180230741,9.518528718
Ghana,GHA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.39585731,20.10752688,17.12259372,18.72727273,19.49838188,17.87175989,12.8458498,10.30585106,11.11764706,11.79410295,14.16555998,14.12,7.104795737,9.025992574,13.0472103,12.72004543,,,,,,,,,6.876822602,9.570089317,9.362075742,10.43404826,11.29599047,13.20901431,14.44399729,15.87898641,12.8,22.21017019,23.95773295,20.02141466,21.19999647,24.80621254,23.10938945,21.0005345,23.9986005,26.5994216,19.7,22.93692798,28.37750668,29.00214064,22.46580574,15.38454499,16.49196394,16.43179311,13.10019371,12.80999297,16.96772212,24.77153805,27.16506634,27.70964117,25.45565545,19.56551996,21.709335,18.64727562,18.22366699,17.03667792,15.79984305,9.899861078,9.956555466
Ghana,GHA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,21200,18700,16900,20600,24100,26200,19500,15500,18900,23600,32000,35300,20000,31600,60800,67200,,,,,,,,,1860600,3283000,4787700,7783800,11874300,18720000,27743900,38546700,35876800,86000000,124700000,155200000,240380400,350100000,399700000,432186800,651622000,1012658600,962581400,1517454400,2267019700,2820771400,4293674700,3562206500,4977043500,6013640600,6031604300,7662466500,12779301900,30835010800,43106612400,50854296300,55899243600,51417788500,66992271500,66485791900,71425974000,78657479200,97064163700,87885831000,1.17111E+11
Ghana,GHA,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,26718960,28435515.3,35299260.37,48046215.51,40607424.1,-33016307.04,41223880.15,32919254.66,30851063.83,-26271186.44,53142857.14,11518324.61,-7692307.692,-21058091.29,-6337209.302,-6209150.327,0,1060013.046,1825105.042,3813369.224,3741496.599,2937104.43,2775616.083,3403237.675,3669450.262,4106672.771,-94032772.73,75339025.62,-71718064.61,62489681.87,66895837.81,55804054.23,41144526.58,44869053.93,-27823343.41,57040674.29,0,0,0,0,0,0,248234869.6,430193365.9,327695191.1,354033910.4,460369468.1,405816322.2,344582267.5,353420123.7,410074124.4,343184971.7,416323514.5,394090321.4,225047042.5,150254014.6,200928905,132634773.5
Ghana,GHA,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14145099815,16320765521,17686638001,13237073729,9893669914,12422881485,17684091440,13061115328,13728202978,13354179345,14987803485,15141979148,17133698802,15416407029,15689366869,16602172853,16732460158,11900634014,13546388037
Ghana,GHA,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,1182700,1842700,1029600,1803800,3379700,7653700,13294000,18279000,6863400,49090000,48284500,54900000,79260400,160800000,191300000,220472900,344872000,636288600,449181400,926207800,1278206600,1653433500,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540411901,5365301104,6263592814,6740895998,8404495608,12929651091,14893149037,14356262782,14218893585,16725314358,17209275591,21303375279,22712888513,25604936052,22330135486,22064131689,22108378373,23244309717,25349015163
Ghana,GHA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84432697500,92002879800,1.03472E+11,96348000600,1.01459E+11,1.16873E+11,1.31919E+11,1.36773E+11,1.34295E+11,1.34466E+11,1.37365E+11,1.42402E+11,1.505E+11,1.61431E+11,1.64885E+11,1.76685E+11,1.83938E+11,1.86516E+11,1.97341E+11
Ghana,GHA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59644301,29.27036867,34.8403659,42.92698088,51.63473542,57.53863722,64.1997947,99.99975595,126.8724482,148.57425,168.6392315,189.7035101,207.191244,225.1182136,246.0842056,268.0967872,336.6201599,479.9911888,589.1723129
Ghana,GHA,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21286966687,22452509654,25798902504,26057858909,30569809714,34172509678,35612701152,41241403053,39728377858,40117088361,39765997572,41521061012,43022688918,48733353231,49906427093,53704947081,56423312417,61643780317,64427423991
Ghana,GHA,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56476736302,59886196353,68942155606,70424042064,82611560006,87510433920,93083579775,1.11436E+11,1.05896E+11,1.08241E+11,1.0641E+11,1.13148E+11,1.17454E+11,1.34005E+11,1.36243E+11,1.45901E+11,1.54091E+11,1.69743E+11,1.77544E+11
Ghana,GHA,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48149321600,51056061600,58776732500,60040116900,70430602600,74607144500,79358537900,95004743700,90281941700,92281136400,90719764300,96464863700,1.00135E+11,1.14246E+11,1.16154E+11,1.24388E+11,1.31371E+11,1.44715E+11,1.51366E+11
Ghana,GHA,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,63300,73800,75800,83800,89900,113300,120100,116200,123400,149200,168000,193500,210600,262600,364500,387300,517000,863700,1776600,2345400,3595300,6333300,7762000,16714700,23969100,28804600,42512400,63749200,89219900,119820900,163683700,201968300,242824600,307838700,384247700,591728500,847419000,1177331400,1373705300,1763782400,2288241600,3169691700,4040104100,5389135300,6432044400,7874510000,15658783100,21393472700,28437808600,32573656300,43101710900,51336547200,63052163800,95004743700,1.14157E+11,1.34832E+11,1.58433E+11,2.00441E+11,2.22907E+11,2.71812E+11,3.03627E+11,3.58069E+11,4.8124E+11,7.58554E+11,9.88769E+11
Ghana,GHA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176247299,12.73043382,-10.683319,17.42267757,80.02510588,-10.55781809,-16.10997907,7.648862271,-8.502640234,6.124421849,-10.82260975,1.831304511,5.383072655,10.10306244,12.65519291,-0.000320668,0.486726408,3.663448878
Ghana,GHA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,,,,,,,,,,,,,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,19000000,,,,,,,,,,,,,,,,,,,
